id,annotation_id,elementid
4182,25887,"[["""", ""clause""], [""type"", ""salutation""], [""@text"", ""salutem""]]"
4183,25888,"[["""", ""clause""], [""type"", ""address""]]"
4184,25889,"[["""", ""clause""], [""type"", ""notification""]]"
4185,25890,"[["""", ""clause""], [""type"", ""witnesses""]]"
4186,25891,"[["""", ""clause""], [""type"", ""holding""]]"
4187,25892,"[["""", ""clause""], [""type"", ""disposition""]]"
4188,25893,"[["""", ""clause""], [""type"", ""intitulatio""]]"
4189,25894,"[["""", ""clause""], [""type"", ""salutation""], [""@text"", ""salutem""]]"
4190,25895,"[["""", ""clause""], [""type"", ""notification""]]"
4191,25896,"[["""", ""clause""], [""type"", ""address""]]"
4192,25897,"[["""", ""clause""], [""type"", ""witnesses""]]"
4193,25898,"[["""", ""clause""], [""type"", ""disposition""]]"
4194,25899,"[["""", ""clause""], [""type"", ""salutation""], [""@text"", ""salutem""]]"
4195,25900,"[["""", ""clause""], [""type"", ""intitulatio""]]"
4196,25901,"[["""", ""clause""], [""type"", ""address""]]"
4197,25902,"[["""", ""clause""], [""type"", ""notification""]]"
4198,25903,"[["""", ""clause""], [""type"", ""witnesses""]]"
4199,25904,"[["""", ""clause""], [""type"", ""injunction""]]"
4200,25905,"[["""", ""clause""], [""type"", ""narration""]]"
429,3529,"[["""", ""clause""], [""type"", ""disposition""]]"
1391,19249,"[["""", ""clause""], [""type"", ""witnesses""]]"
4218,26105,"[["""", ""clause""], [""type"", ""boundaries""]]"
1388,19246,"[["""", ""clause""], [""type"", ""address""]]"
1394,19252,"[["""", ""clause""], [""type"", ""notification""], [""@text"", ""sciatis-me""]]"
4219,26106,"[["""", ""clause""], [""type"", ""boundaries""]]"
1389,19247,"[["""", ""clause""], [""type"", ""salutation""], [""@text"", ""salutem""]]"
4220,26107,"[["""", ""clause""], [""type"", ""address""]]"
4221,26109,"[["""", ""clause""], [""type"", ""intitulatio""]]"
1392,19250,"[["""", ""clause""], [""type"", ""holding""]]"
4222,26108,"[["""", ""clause""], [""type"", ""salutation""], [""@text"", ""salutem""]]"
1393,19251,"[["""", ""clause""], [""type"", ""disposition""]]"
4223,26110,"[["""", ""clause""], [""type"", ""notification""], [""@text"", ""notum-sit-uobis""]]"
4224,26111,"[["""", ""clause""], [""type"", ""holding""]]"
4225,26112,"[["""", ""clause""], [""type"", ""witnesses""]]"
4226,26113,"[["""", ""clause""], [""type"", ""disposition""]]"
1390,19248,"[["""", ""clause""], [""type"", ""intitulatio""]]"
499,3959,"[["""", ""clause""], [""type"", ""intitulatio""], [""@text"", ""w-de-lindeseia""]]"
4212,26099,"[["""", ""clause""], [""type"", ""notification""]]"
4213,26100,"[["""", ""clause""], [""type"", ""witnesses""]]"
4214,26101,"[["""", ""clause""], [""type"", ""address""]]"
4215,26102,"[["""", ""clause""], [""type"", ""disposition""]]"
3157,23171,"[["""", ""clause""], [""type"", ""witnesses""]]"
4216,26103,"[["""", ""clause""], [""type"", ""intitulatio""], [""@text"", ""walterus-del-bois""]]"
600,5472,"[["""", ""clause""], [""type"", ""address""]]"
4217,26104,"[["""", ""clause""], [""type"", ""holding""]]"
4227,26114,"[["""", ""clause""], [""type"", ""intitulatio""]]"
4228,26115,"[["""", ""clause""], [""type"", ""notification""]]"
4229,26116,"[["""", ""clause""], [""type"", ""holding""]]"
4230,26117,"[["""", ""clause""], [""type"", ""intitulatio""]]"
4231,26118,"[["""", ""clause""], [""type"", ""salutation""]]"
4232,26119,"[["""", ""clause""], [""type"", ""notification""]]"
4233,26120,"[["""", ""clause""], [""type"", ""holding""]]"
4234,26121,"[["""", ""clause""], [""type"", ""intitulatio""]]"
4235,26122,"[["""", ""clause""], [""type"", ""salutation""], [""@text"", ""salutem""]]"
4236,26123,"[["""", ""clause""], [""type"", ""notification""]]"
4237,26124,"[["""", ""clause""], [""type"", ""salutation""], [""@text"", ""salutem""]]"
4238,26125,"[["""", ""clause""], [""type"", ""notification""]]"
4239,26126,"[["""", ""clause""], [""type"", ""holding""]]"
4240,26127,"[["""", ""clause""], [""type"", ""sealing""]]"
4241,26128,"[["""", ""clause""], [""type"", ""narration""]]"
4242,26129,"[["""", ""clause""], [""type"", ""intitulatio""]]"
4243,26130,"[["""", ""clause""], [""type"", ""salutation""]]"
4244,26131,"[["""", ""clause""], [""type"", ""notification""]]"
4245,26132,"[["""", ""clause""], [""type"", ""holding""]]"
4246,26133,"[["""", ""clause""], [""type"", ""sealing""]]"
4251,26138,"[["""", ""clause""], [""type"", ""notification""]]"
1456,19314,"[["""", ""clause""], [""type"", ""disposition""]]"
4247,26134,"[["""", ""clause""], [""type"", ""salutation""], [""@text"", ""salutem""]]"
4248,26135,"[["""", ""clause""], [""type"", ""intitulatio""]]"
4249,26136,"[["""", ""clause""], [""type"", ""notification""]]"
4250,26137,"[["""", ""clause""], [""type"", ""holding""]]"
4252,26139,"[["""", ""clause""], [""type"", ""intitulatio""]]"
4253,26140,"[["""", ""clause""], [""type"", ""holding""]]"
4254,26141,"[["""", ""clause""], [""type"", ""intitulatio""]]"
4255,26142,"[["""", ""clause""], [""type"", ""salutation""], [""@text"", ""salutem""]]"
4256,26143,"[["""", ""clause""], [""type"", ""notification""]]"
4257,26144,"[["""", ""clause""], [""type"", ""holding""]]"
4258,26145,"[["""", ""clause""], [""type"", ""intitulatio""]]"
4259,26146,"[["""", ""clause""], [""type"", ""salutation""]]"
4260,26147,"[["""", ""clause""], [""type"", ""notification""]]"
1468,19326,"[["""", ""clause""], [""type"", ""disposition""]]"
4261,26148,"[["""", ""clause""], [""type"", ""narration""]]"
4262,26149,"[["""", ""clause""], [""type"", ""sealing""]]"
4263,26150,"[["""", ""clause""], [""type"", ""salutation""], [""@text"", ""salutem""]]"
4264,26151,"[["""", ""clause""], [""type"", ""intitulatio""], [""@text"", ""nesus-de-lundr""]]"
4265,26152,"[["""", ""clause""], [""type"", ""notification""], [""@text"", ""sciatis-me""]]"
4266,26153,"[["""", ""clause""], [""type"", ""holding""]]"
4267,26154,"[["""", ""clause""], [""type"", ""intitulatio""]]"
4268,26155,"[["""", ""clause""], [""type"", ""salutation""]]"
4269,26156,"[["""", ""clause""], [""type"", ""notification""]]"
4270,26157,"[["""", ""clause""], [""type"", ""sealing""]]"
4271,22614,"[["""", ""clause""], [""type"", ""intitulatio""]]"
4272,26158,"[["""", ""clause""], [""type"", ""salutation""], [""@text"", ""salutem-in-domino""]]"
4273,26159,"[["""", ""clause""], [""type"", ""notification""]]"
4274,26160,"[["""", ""clause""], [""type"", ""holding""]]"
4275,26161,"[["""", ""clause""], [""type"", ""intitulatio""]]"
4276,26162,"[["""", ""clause""], [""type"", ""salutation""], [""@text"", ""salutem""]]"
4277,26163,"[["""", ""clause""], [""type"", ""notification""]]"
4278,26164,"[["""", ""clause""], [""type"", ""holding""]]"
323,3359,"[["""", ""clause""], [""type"", ""disposition""]]"
1546,19404,"[["""", ""clause""], [""type"", ""disposition""]]"
4279,26165,"[["""", ""clause""], [""type"", ""holding""]]"
1544,19402,"[["""", ""clause""], [""type"", ""witnesses""]]"
4280,26166,"[["""", ""clause""], [""type"", ""notification""], [""@text"", ""sciatis-me""]]"
4281,26167,"[["""", ""person""], [""type"", ""name""], [""@text"", ""gilleb""]]"
4282,26168,"[["""", ""clause""], [""type"", ""intitulatio""]]"
1957,19972,"[["""", ""clause""], [""type"", ""disposition""]]"
4283,19445,"[["""", ""clause""], [""type"", ""notification""], [""@text"", ""sciatis-me""]]"
1617,19474,"[["""", ""clause""], [""type"", ""witnesses""]]"
4284,25578,"[["""", ""clause""], [""type"", ""notification""]]"
3455,25162,"[["""", ""clause""], [""type"", ""holding""]]"
3500,25207,"[["""", ""clause""], [""type"", ""intitulatio""]]"
3505,25212,"[["""", ""clause""], [""type"", ""disposition""]]"
4285,26169,"[["""", ""clause""], [""type"", ""notification""]]"
2190,20222,"[["""", ""clause""], [""type"", ""notification""]]"
4286,26170,"[["""", ""clause""], [""type"", ""narration""]]"
4287,22059,"[["""", ""person""], [""type"", ""title""], [""@text"", ""camerario""]]"
4288,5864,"[["""", ""person""], [""type"", ""title""], [""@text"", ""capellanis""]]"
4308,26338,"[["""", ""person""], [""type"", ""name""], [""@text"", ""dunekanus""]]"
4289,26319,"[["""", ""person""], [""type"", ""name""], [""@text"", ""rogerus""]]"
4290,26320,"[["""", ""person""], [""type"", ""name""], [""@text"", ""roberto-auenel""]]"
4291,26321,"[["""", ""person""], [""type"", ""name""], [""@text"", ""gilleasald""]]"
4292,26322,"[["""", ""person""], [""type"", ""name""], [""@text"", ""gilleandris""]]"
4293,26323,"[["""", ""person""], [""type"", ""name""], [""@text"", ""gillemernoch""]]"
4294,26324,"[["""", ""person""], [""type"", ""name""], [""@text"", ""gillemartin""]]"
4295,26325,"[["""", ""person""], [""type"", ""name""], [""@text"", ""murdac""]]"
4296,26326,"[["""", ""person""], [""type"", ""name""], [""@text"", ""gillecrist""]]"
4297,26327,"[["""", ""person""], [""type"", ""name""], [""@text"", ""makin""]]"
4298,26328,"[["""", ""person""], [""type"", ""name""], [""@text"", ""gilledoueng""]]"
4299,26329,"[["""", ""person""], [""type"", ""name""], [""@text"", ""gillenem-accoueltan""]]"
4300,26330,"[["""", ""person""], [""type"", ""name""], [""@text"", ""hereberto""]]"
4301,26331,"[["""", ""person""], [""type"", ""name""], [""@text"", ""simone""]]"
4302,26332,"[["""", ""person""], [""type"", ""name""], [""@text"", ""iocelino""]]"
4303,26333,"[["""", ""person""], [""type"", ""name""], [""@text"", ""iocelini""]]"
4304,26334,"[["""", ""person""], [""type"", ""name""], [""@text"", ""willelmi""]]"
3246,23291,"[["""", ""person""], [""type"", ""name""], [""@text"", ""du-necani""]]"
4306,26336,"[["""", ""person""], [""type"", ""name""], [""@text"", ""dunecano""]]"
4305,26335,"[["""", ""person""], [""type"", ""name""], [""@text"", ""gilleb""]]"
4307,26337,"[["""", ""person""], [""type"", ""name""], [""@text"", ""gilleberti""], [""@o"", ""2""]]"
4309,26339,"[["""", ""person""], [""type"", ""name""], [""@text"", ""gilleberti""]]"
4310,26340,"[["""", ""person""], [""type"", ""name""], [""@text"", ""fergus""]]"
4311,26341,"[["""", ""person""], [""type"", ""name""], [""@text"", ""iocelino""]]"
4312,26342,"[["""", ""person""], [""type"", ""name""], [""@text"", ""dunecan""]]"
4313,26343,"[["""", ""person""], [""type"", ""name""], [""@text"", ""malcholmo""]]"
4314,26344,"[["""", ""person""], [""type"", ""name""], [""@text"", ""gilleberto""]]"
4315,26345,"[["""", ""person""], [""type"", ""name""], [""@text"", ""w""]]"
4316,26346,"[["""", ""person""], [""type"", ""name""], [""@text"", ""alano""]]"
4317,26347,"[["""", ""person""], [""type"", ""name""], [""@text"", ""willelmo""]]"
4318,26348,"[["""", ""person""], [""type"", ""name""], [""@text"", ""willelmi""]]"
4319,26349,"[["""", ""person""], [""type"", ""name""], [""@text"", ""iohanne""]]"
4321,26351,"[["""", ""person""], [""type"", ""name""], [""@text"", ""ewine""]]"
4320,26350,"[["""", ""person""], [""type"", ""name""], [""@text"", ""alewin""]]"
4322,26353,"[["""", ""person""], [""type"", ""name""], [""@text"", ""retheri""]]"
4323,26355,"[["""", ""person""], [""type"", ""name""], [""@text"", ""edgaro""]]"
4324,26354,"[["""", ""person""], [""type"", ""name""], [""@text"", ""mac-charil""]]"
4325,26356,"[["""", ""person""], [""type"", ""name""], [""@text"", ""murthari""]]"
4326,26357,"[["""", ""person""], [""type"", ""name""], [""@text"", ""can""]]"
4327,26358,"[["""", ""person""], [""type"", ""name""], [""@text"", ""gillebride""]]"
4328,26359,"[["""", ""person""], [""type"", ""name""], [""@text"", ""achostduf""]]"
4329,26360,"[["""", ""person""], [""type"", ""name""], [""@text"", ""mehin""]]"
4330,26361,"[["""", ""person""], [""type"", ""name""], [""@text"", ""gillecrist""]]"
4331,26362,"[["""", ""person""], [""type"", ""name""], [""@text"", ""achin""]]"
4332,22664,"[["""", ""person""], [""type"", ""name""], [""@text"", ""gillescop""]]"
2856,21625,"[["""", ""person""], [""type"", ""name""], [""@text"", ""rogeri""], [""@o"", ""5""]]"
2854,22673,"[["""", ""person""], [""type"", ""name""], [""@text"", ""rogeri""], [""@o"", ""3""]]"
2843,21237,"[["""", ""person""], [""type"", ""name""], [""@text"", ""rogeri""]]"
4333,21238,"[["""", ""person""], [""type"", ""name""], [""@text"", ""rogeri""], [""@o"", ""2""]]"
4334,26363,"[["""", ""person""], [""type"", ""name""], [""@text"", ""paruo-consilio""]]"
4335,26364,"[["""", ""person""], [""type"", ""name""], [""@text"", ""vnwine""]]"
4336,26365,"[["""", ""person""], [""type"", ""name""], [""@text"", ""gaufridi""]]"
4337,26366,"[["""", ""person""], [""type"", ""name""], [""@text"", ""waltero""], [""@o"", ""2""]]"
4338,26367,"[["""", ""person""], [""type"", ""name""], [""@text"", ""radulfo-beleth""]]"
4339,26368,"[["""", ""person""], [""type"", ""name""], [""@text"", ""macus""]]"
4340,26369,"[["""", ""person""], [""type"", ""name""], [""@text"", ""roberto-bochart""]]"
4341,26370,"[["""", ""person""], [""type"", ""name""], [""@text"", ""hosmundo""]]"
4342,26371,"[["""", ""person""], [""type"", ""name""], [""@text"", ""willelmo""], [""@o"", ""5""]]"
4343,26372,"[["""", ""person""], [""type"", ""name""], [""@text"", ""ricardo""]]"
4344,26373,"[["""", ""person""], [""type"", ""name""], [""@text"", ""rogero""]]"
4345,26374,"[["""", ""person""], [""type"", ""name""], [""@text"", ""gregorio""]]"
3033,23004,"[["""", ""clause""], [""type"", ""holding""]]"
4346,26375,"[["""", ""person""], [""type"", ""name""], [""@text"", ""willelmo""], [""@o"", ""4""]]"
4347,26376,"[["""", ""person""], [""type"", ""name""], [""@text"", ""iordani""]]"
4348,26377,"[["""", ""person""], [""type"", ""name""], [""@text"", ""henrico""]]"
4349,26378,"[["""", ""person""], [""type"", ""name""], [""@text"", ""mauricio""]]"
4350,26379,"[["""", ""person""], [""type"", ""name""], [""@text"", ""willelmo""], [""@o"", ""3""]]"
4351,26380,"[["""", ""person""], [""type"", ""name""], [""@text"", ""willelmo""], [""@o"", ""2""]]"
4352,26381,"[["""", ""person""], [""type"", ""name""], [""@text"", ""willelmo""]]"
4353,26382,"[["""", ""person""], [""type"", ""name""], [""@text"", ""waltero""]]"
4354,26383,"[["""", ""person""], [""type"", ""name""], [""@text"", ""robertus""], [""@o"", ""2""]]"
4355,26384,"[["""", ""person""], [""type"", ""name""], [""@text"", ""robertus""]]"
2341,21434,"[["""", ""person""], [""type"", ""name""], [""@text"", ""macbeth""]]"
4356,26385,"[["""", ""person""], [""type"", ""name""], [""@text"", ""makebeth""]]"
4357,26386,"[["""", ""clause""], [""type"", ""notification""], [""@text"", ""noueritis-me""]]"
4358,26472,"[["""", ""place""], [""type"", ""name""], [""@text"", ""coldingham""]]"
4359,26473,"[["""", ""place""], [""type"", ""name""], [""@text"", ""glasguensi""]]"
4360,26474,"[["""", ""place""], [""type"", ""name""], [""@text"", ""glasg""]]"
4361,26475,"[["""", ""clause""], [""type"", ""dating""]]"
4372,27084,"[["""", ""person""], [""type"", ""name""], [""@text"", ""willelmus-cumin""], [""@o"", ""2""]]"
771,5859,"[["""", ""clause""], [""type"", ""witnesses""]]"
4373,27085,"[["""", ""person""], [""type"", ""name""], [""@text"", ""walterus""]]"
2143,20175,"[["""", ""clause""], [""type"", ""witnesses""]]"
4070,25775,"[["""", ""clause""], [""type"", ""disposition""]]"
4362,26610,"[["""", ""person""], [""type"", ""name""], [""@text"", ""thor""]]"
4363,26611,"[["""", ""person""], [""type"", ""name""], [""@text"", ""thor""]]"
4374,27086,"[["""", ""place""], [""type"", ""name""], [""@text"", ""dunelmensibus""]]"
4375,27087,"[["""", ""place""], [""type"", ""name""], [""@text"", ""eboracensi""]]"
4376,27120,"[["""", ""person""], [""type"", ""name""], [""@text"", ""thor""]]"
1084,18897,"[["""", ""clause""], [""type"", ""intitulatio""]]"
1087,18900,"[["""", ""clause""], [""type"", ""subscription""]]"
4364,27031,"[["""", ""clause""], [""type"", ""dating""], [""@text"", ""apud-edenebvrg""]]"
4365,27077,"[["""", ""place""], [""type"", ""name""], [""@text"", ""dunelmensibus""]]"
580,5451,"[["""", ""clause""], [""type"", ""intitulatio""]]"
4366,27080,"[["""", ""person""], [""type"", ""name""], [""@text"", ""abel""]]"
4367,27079,"[["""", ""person""], [""type"", ""name""], [""@text"", ""albinus""]]"
4368,27078,"[["""", ""person""], [""type"", ""name""], [""@text"", ""dauid""]]"
4369,27081,"[["""", ""person""], [""type"", ""name""], [""@text"", ""willelmus""]]"
30,2558,"[["""", ""clause""], [""type"", ""disposition""]]"
4370,27082,"[["""", ""clause""], [""type"", ""intitulatio""]]"
4371,27083,"[["""", ""person""], [""type"", ""name""], [""@text"", ""willelmus-cumin""]]"
4377,27121,"[["""", ""person""], [""type"", ""name""], [""@text"", ""gaufrid""]]"
4378,27124,"[["""", ""clause""], [""type"", ""dating""], [""@text"", ""apud-trauercoir""]]"
4379,27125,"[["""", ""clause""], [""type"", ""dating""], [""@text"", ""apud-berewic""]]"
4380,27126,"[["""", ""clause""], [""type"", ""dating""], [""@text"", ""apud-selesch""]]"
1328,19186,"[["""", ""clause""], [""type"", ""address""]]"
4383,27129,"[["""", ""clause""], [""type"", ""dating""], [""@text"", ""apud-huntendunam""]]"
1330,19188,"[["""", ""clause""], [""type"", ""disposition""]]"
4381,27127,"[["""", ""clause""], [""type"", ""salutation""], [""@text"", ""salutem""]]"
4382,27128,"[["""", ""clause""], [""type"", ""intitulatio""]]"
4384,27130,"[["""", ""clause""], [""type"", ""address""]]"
4385,27131,"[["""", ""clause""], [""type"", ""intitulatio""]]"
4386,27132,"[["""", ""clause""], [""type"", ""salutation""]]"
4387,27133,"[["""", ""clause""], [""type"", ""disposition""]]"
4388,27134,"[["""", ""clause""], [""type"", ""dating""]]"
4389,27135,"[["""", ""clause""], [""type"", ""dating""]]"
4390,27136,"[["""", ""clause""], [""type"", ""dating""]]"
